,Date,Text,Location,Person,Organization,siren
1268,24.03.2024 14:12:22 UTC+03:00,"IDF: Sirens sounded in Zikim, a community near the Gaza Strip.","['Zikim', 'Gaza Strip']",[],['IDF'],1
1269,24.03.2024 19:05:23 UTC+03:00,"IDF: Earlier today (Sunday), three anti-tank missile launches were identified toward the areas of Shtula and Reches Ramim in northern Israel. The IDF struck the sources of the launches, as well as in additional areas in Lebanon in order to remove a threat.A short while ago, IDF soldiers identified terrorists operating inside Hezbollah terror infrastructure in the area of Odaisseh. IAF fighter jets struck the infrastructure along with a Hezbollah military compound in the area of Ayta ash Shab.Attached is a video of the strikes:https://bit.ly/3VuInM4","['Shtula', 'Reches Ramim', 'northern Israel', 'Lebanon', 'Odaisseh', 'Ayta ash Shab']",[],"['IDF', 'IDF', 'IDF', 'Hezbollah', 'IAF', 'Hezbollah']",0
1270,24.03.2024 19:44:52 UTC+03:00,"IDF: Following precise IDF and ISA intelligence which indicated that terrorists are using civilian infrastructure for terror activities in the area of Al-Amal in Khan Yunis, the IDF and ISA have begun operating in the area.The IDF is committed to countering terrorism. We call on all Hamas terrorists to cease using hospitals and additional civilian infrastructure as shields for their terrorist activities which harm innocent civilians.The IDF will continue to operate in accordance with international law and take measures to uphold the safety and well-being of civilians.",['Khan Yunis'],[],"['IDF', 'IDF', 'ISA', 'Al - Amal', 'IDF', 'ISA', 'IDF', 'Hamas', 'IDF']",0
1271,24.03.2024 22:18:03 UTC+03:00,"IDF: A short while ago, IDF fighter jets struck a Hezbollah military compound in the area of Blida and an observation post belonging to the organization in Meiss El Jabal in southern Lebanon.","['Blida', 'Meiss El Jabal', 'southern Lebanon']",[],"['IDF', 'IDF', 'Hezbollah']",0
1272,25.03.2024 00:12:54 UTC+03:00,"IDF: Sirens sounded in Netu'a, northern Israel.","[""Netu ' a"", 'northern Israel']",[],[],1
1273,25.03.2024 01:02:07 UTC+03:00,"IDF:“Hamas hijacked the Shifa Hospital and hides behind the sick and injured, waging war from inside Shifa Hospital.”Marking the 6th day of the IDF's operation against Hamas and Islamic Jihad in Shifa Hospital, attached is the full English video announcement by the IDF spokesperson, Rear Admiral Daniel Hagari:https://www.idf.il/187687",[],['Daniel Hagari'],"['IDF', 'Hamas', 'Shifa Hospital', 'Shifa Hospital', 'IDF', 'Hamas', 'Islamic Jihad', 'Shifa Hospital', 'IDF']",0
1274,25.03.2024 10:47:33 UTC+03:00,"IDF:The IDF and ISA are continuing to conduct precise operational activities in the Shifa Hospital and the Al Amal area; A terrorist identified in a tunnel shaft near the forces was eliminated in an aerial strikeThe IDF and ISA are continuing to conduct precise operational activity in the Shifa Hospital area while preventing harm to civilians, patients, medical teams, and medical equipment.Thus far, IDF troops apprehended approximately 500 terrorists affiliated with the Hamas and Islamic Jihad terrorist organizations and located weapons in the area.IDF and ISA forces under the command of the 98th Division continue precise targeted raids on terror infrastructure in Al Amal, in western Khan Yunis, after encircling the area.Over 20 terrorists were eliminated in the Al Amal area over the past day in close-quarters combat and aerial strikes.Over the past day, the IDF and ISA facilitated the exit of hundreds of Gazans from the area and questioned dozens of suspects. Furthermore, IDF troops conducted targeted raids on several terrorist infrastructure sites in the area and located explosive devices, RPGs, and military equipment.IDF troops continue to operate in the central Gaza Strip and have eliminated several terrorists over the past day. In an ambush by IDF snipers, a terrorist was identified entering and exiting a tunnel shaft near the troops. The terrorist was promptly eliminated in an aerial strike.Over the past day, IAF fighter jets struck approximately 50 terror targets throughout the Gaza Strip, including terrorist infrastructure and military compounds.Further strikes carried out by IAF helicopters and aircraft eliminated approximately 10 terrorists and struck targets to assist IDF ground troops’ operations.Attached is a video of the elimination of the terrorist in the tunnel shaft in the central Gaza Strip:https://bit.ly/3vx7TpmAttached are photos of IDF operational activity in the Gaza Strip:https://IDFANC.activetrail.biz/anc2503202468541654156412","['Al Amal', 'Al Amal', 'Khan Yunis', 'Al Amal', 'Gaza', 'central Gaza Strip', 'Gaza Strip', 'central Gaza Strip', 'Gaza Strip']",[],"['IDF', 'IDF', 'ISA', 'Shifa Hospital', 'IDF', 'ISA', 'Shifa Hospital', 'IDF', 'Hamas', 'Islamic Jihad', 'IDF', 'ISA', '98th Division', 'IDF', 'ISA', 'IDF', 'IDF', 'IDF', 'IAF', 'IAF', 'IDF']",0
1275,25.03.2024 11:14:32 UTC+03:00,"IDF: Overnight, approximately 15 launches from Lebanon toward an IDF post adjacent to Manara were identified. The launches fell in open areas, no injuries were reported.Alerts were activated according to protocol.Furthermore, overnight, IDF fighter jets struck a Hezbollah military compound in which terrorists were identified in the area of Meiss El Jabal in southern Lebanon.Attached is a related video:https://bit.ly/4cuiKB4","['Lebanon', 'Manara', 'southern Lebanon']",['Meiss El Jabal'],"['IDF', 'IDF', 'IDF', 'Hezbollah']",0
1276,25.03.2024 15:01:00 UTC+03:00,IDF: Sirens sounded in the city of Ashdod.,['Ashdod'],[],[],1
1277,25.03.2024 15:16:19 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1278,25.03.2024 16:20:08 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1279,25.03.2024 17:02:32 UTC+03:00,"Joint ISA and IDF announcement:Iranian Shrapnel Charges and Anti-Tank Mines: The ISA and IDF Thwarted the Smuggling of Advanced Weapons from Iran Intended for Judea and SamariaIt has been cleared for publication that in recent months, Iranian agents have been attempting to smuggle weapons, including advanced arms originating from Iran, into Judea and Samaria with the intention of carrying out terror acts against Israel.The Iranian agents responsible for these efforts include Division 4000,the Special Operations Department of the Intelligence Organization of the Revolutionary Guard (IRGC), headed by Jawad Rafari,as well as the Special Operations Unit in the Quds Force on Syrian Soil (18840), operating under the head of Unit 840, Asghar Bakhari.The operation was exposed and thwarted by the ISA and IDF, while investigating detained Palestinian operatives that had attempted terrorist attacks against Israeli targets. Investigations revealed information about the current activities ofMunir Makdah, a resident of Ain al-Hilweh in Lebanon who is of Palestinian descent, known for years as an operative of both Hezbollah and the Iranian Revolutionary Guard,and continues to attempt to carry out attacks.In the investigations of the involved parties and the ISA's long-term operations, it emerged that Munir Makdah is recruiting agents in Judea and Samaria to carry out attacks and advance the smuggling of Iranian weaponry and funding to terrorist cells in Judea and Samaria through various channels.As part of the ISA operation against Munir Makdah, a significant amount of advanced weapons that had been smuggled into Judea and Samaria were seized.The ISA and IDF are working to locate and thwart the smuggling of Iranian arms into Judea and Samaria and to neutralize the terrorist cells recruited by Iranian agents. Additionally, the ISA will continue operating against those recruited for security activities throughout the State of Israel.The ISA, in cooperation with other security branches, views with great severity the involvement in security activities directed by Iran and its proxies and will continue to take active measures to monitor and thwart any activity that endangers the security of Israeli civilians and the State of Israel. The ISA will expose and target Iranian efforts to carry out terror activities within Israel and will take action to bring the involved parties to justice.Details about the arms seized in the operation against Munir Makdah:* 2 BTB15 peripheral shrapnel charges* 5 Iranian anti-tank mines model YM-2 and 5 detonators* 4 M203 grenade launchers* 15 kg of C4 explosives* 10 kg of Semtex explosives* 13 shoulder-fired anti-tank missiles* 15 RPG launchers* 16 RPG-7 rockets + explosives* 25 hand grenades* 33 M4 rifles* 50 pistolsAttached is footage of the Iranian weapons seized by the ISA and IDF (Credit: ISA Spokesperson):https://bit.ly/3VBaUj9Attached are pictures of the seized weapons, 2 peripheral shrapnel charges, and 5 anti-tank mines (Credit: ISA Spokesperson):https://IDFANC.activetrail.biz/ANC250320247628742389Attached is a picture of Jawad Rafari:https://IDFANC.activetrail.biz/ANC2503202472387585498Attached is a picture of Munir Makdah:https://IDFANC.activetrail.biz/ANC25032024249874225","['Iran', 'Judea', 'SamariaI', 'Iran', 'Judea', 'Samaria', 'Israel', 'Syrian Soil', 'Ain al - Hilweh', 'Lebanon', 'Judea', 'Samaria', 'Judea', 'Samaria', 'Judea', 'Samaria', 'Judea', 'Samaria', 'Israel', 'Iran', 'Israel', 'Israel']","['Jawad Rafari', 'Asghar Bakhari', '##M', '##uni', '##r Makdah', 'Munir Makdah', 'Munir Ma']","['ISA', 'IDF', 'ISA', 'IDF', 'Special Operations Department of the Intelligence Organization of the Revolutionary Guard', 'IRGC', 'Quds Force', '18840', 'ISA', 'IDF', 'Hezbollah', 'Iranian Revolutionary Guard', 'ISA', 'ISA', 'ISA', 'IDF', 'ISA', 'ISA', 'ISA']",0
1280,25.03.2024 17:35:25 UTC+03:00,"IDF:Weapons Hidden in the MRI Complex and the Maternity Ward: the Nahal Reconnaissance Unit Continues its Activity at the Shifa HospitalAs part of the activity led by the 162nd Division in the Shifa hospital, troops from the Nahal Reconnaissance Unit eliminated armed terrorists in close-quarter encounters, cleared several buildings inside the hospital, and located many weapons that were hidden inside the various medical devices in the MRI complex as well as on the rooftop of the hospital.In addition, the troops located many weapons hidden inside the maternity ward, including Kalashnikovs, grenades, explosives, mortars and magazines. During the searches, the troops encountered a number of armed terrorists, responded with fire and eliminated them.Attached is a video explanation by the Commander of the Nahal Reconnaissance Battalion, LTC Naor Bublil, from inside the Shifa hospital:https://bit.ly/3TAilnYAttached is a photo of a terrorist who was eliminated and the weapons found by the troops:https://idfanc.activetrail.biz/ANC24032422Attached is a related photo:https://idfanc.activetrail.biz/ANC213465","['MRI Complex', 'Maternity Ward', 'MRI', 'mater']",['Naor Bublil'],"['Nahal Reconnaissance Unit', 'Shifa Hospital', '162nd Division', 'Shifa', 'Nahal Reconnaissance Unit', 'Nahal Reconnaissance Battalion', 'Shifa hospital']",0
1281,25.03.2024 18:00:51 UTC+03:00,"IDF: A short while ago, an IAF aircraft struck two Hezbollah terrorists who operated in the area of Meiss El Jabal in southern Lebanon.Attached is a video of the strike:https://bit.ly/4anE3SY","['Meiss El Jabal', 'southern Lebanon']",[],"['IDF', 'IAF', 'Hezbollah']",0
1282,25.03.2024 19:35:02 UTC+03:00,"IDF:Dozens of Terrorist Infrastructure Sites Searched and Over a Hundred Airstrikes: The Commando Brigade’s Activity in the Hamad and Al Amal Areas in Khan YunisIn a wide-scale activity led by the IDF and ISA in the Hamad area that lasted approximately ten days, the 7th Brigade Combat Team facilitated the evacuation of civilians and apprehended approximately 300 terrorists.IDF troops conducted targeted raids on dozens of multi-story buildings, with armed terrorists operating on the different floors. The majority of the terrorists surrendered and were apprehended by the IDF. Of those who did not surrender, the troops eliminated dozens of terrorists in close-quarters combat. Large quantities of weapons were also discovered in the area.The operation began with a coordinated and timed opening aerial operation in which dozens of terror targets were struck to assist the maneuvering forces.The soldiers also surprised the enemy by launching a swift and targeted raid on terror targets in the Al Amal area, moving in quickly and encircling the enemy from a number of directions.Attached is an infographic regarding the IDF’s activity in the Hamad area:https://IDFANC.activetrail.biz/ANC25032024487Attached is additional footage from the Maglan Unit’s activity in the Hamad area:https://bit.ly/3ITt9sCAttached are related photos:https://IDFANC.activetrail.biz/ANC25032411","['Hamad', 'Al Amal Areas', 'Khan YunisIn', 'Hamad area', 'Al Amal', 'Hamad area', 'Hamad area']",[],"['IDF', 'Commando Brigade', 'IDF', 'ISA', '7th Brigade Combat Team', 'IDF', 'IDF', 'IDF', 'Maglan Unit']",0
